# s1, s2, s3, s4, s5, s6, s7, s8, s9, sMean, LidoSNS1, LidoSNS2, LidoSNS3, LidoSNSmean, LidoSham1, LidoSham2, LidoSham3, LidoShamMean, Hex1, Hex2, Hex3, HexMean, Atr1, Atr2, Atr3, AtrMean
4.766814841627020627e-01,8.556066138507797958e-02,5.978216571296730841e-02,8.293072326974852693e-02,8.999441416623481238e-02,1.793142874433993339e-01,2.689246892473281525e-01,2.960664749461701106e-01,3.355075099090576995e-01,2.083069344714095494e-01,4.012067997452991586e-01,2.427972158495180222e-01,2.943911646115431324e-01,3.127983934021201229e-01,3.026201006984564623e-01,4.336678444802011256e-01,3.647271038373322005e-01,3.670050163386632813e-01,2.297603721097868090e-01,2.145247622772766261e-01,2.327604703863585256e-01,2.256818682578073110e-01,3.763237341043538242e-01,2.474258939431209225e-01,5.810679434245145103e-01,4.016058571573297709e-01
5.173226228241272207e-01,6.361874982393773970e-02,5.929353496672486873e-02,9.381442448679448709e-02,8.390028149238330790e-02,1.842556523866346052e-01,2.339618206088793784e-01,1.945377369941866108e-01,3.594113461436002632e-01,1.989017966363631762e-01,4.195453761877462884e-01,2.198991260131681058e-01,2.625671026307806466e-01,3.006705349438983377e-01,2.751239714052644558e-01,4.151010409447423166e-01,3.788755272554095166e-01,3.563668465351387815e-01,1.887914434583795042e-01,2.366626055496841019e-01,2.717235599958677250e-01,2.323925363346437678e-01,3.685832659079810725e-01,2.684208753646551426e-01,5.744180699675560664e-01,4.038074037467307420e-01
4.421422380691268361e-01,4.133347437139489600e-02,8.221370509704702123e-02,9.649228240716975491e-02,7.257589054391307137e-02,2.205074476781082038e-01,2.215897661247417660e-01,1.375588076534139392e-01,3.061226336394963221e-01,1.800595828427124234e-01,4.645510284341842211e-01,1.828340442869020310e-01,2.466903194709303138e-01,2.980251307306722164e-01,2.712781168651968722e-01,3.795452393733455554e-01,4.688815094179609733e-01,3.732349552188344854e-01,2.093182186246675403e-01,2.296733410801385378e-01,2.697638179300362316e-01,2.362517925449474365e-01,4.108166142907460627e-01,2.900081312164445313e-01,5.894463118347722519e-01,4.300903524473209671e-01
3.981128812170371956e-01,4.528332870890459244e-02,6.898132697170797356e-02,1.274487922427138820e-01,3.721291876779826702e-02,2.468079037422707955e-01,1.851235279748980334e-01,1.526050608975118850e-01,2.896455751457008287e-01,1.723579239631714832e-01,4.303628944353114494e-01,1.589478585052798709e-01,2.323259176075758714e-01,2.738788901827224342e-01,2.767464047278455075e-01,4.353093985026248447e-01,4.835912292268705892e-01,3.985490108191136471e-01,2.294024050896645295e-01,2.184887986660655201e-01,2.483282001381507398e-01,2.320731346312936150e-01,3.715451889695536858e-01,3.048310734629609553e-01,5.066368095156938978e-01,3.943376906494028833e-01
3.961855993117424646e-01,3.060901890578415774e-02,6.988122866315346626e-02,1.513406944421178402e-01,3.690905431648401624e-02,2.729829120190224723e-01,1.632719155296335489e-01,1.621548528156754598e-01,2.679740256678030397e-01,1.723677001857129576e-01,3.485367300091631870e-01,1.520400567431732242e-01,2.453190520522490203e-01,2.486319462681951531e-01,2.835660135557261929e-01,4.226923760257044194e-01,4.492628198792388838e-01,3.851737364868898505e-01,2.549078424872668336e-01,1.723527853765959850e-01,2.583930621683819817e-01,2.285512300107482575e-01,3.464147143550508900e-01,2.526873812996839885e-01,4.740625672138868429e-01,3.577215542895404998e-01
3.471630188988392152e-01,3.214550155873876353e-02,6.824537398114501052e-02,1.736995890189509117e-01,1.677385810429239330e-02,2.626889708148006375e-01,2.191267098483386522e-01,1.952925920363874357e-01,2.752311519910744519e-01,1.767074184725075103e-01,3.892712302673146385e-01,1.240986066865051585e-01,3.727645583782369099e-01,2.953781317773522264e-01,2.572485081506297178e-01,4.481619781111874090e-01,5.329246463736125872e-01,4.127783775451432380e-01,2.504815942545217666e-01,9.725565164191821155e-02,3.127226103190000606e-01,2.201532854051466703e-01,3.132414236352520365e-01,2.809248100534468273e-01,4.814382232068034062e-01,3.585348189651673678e-01
3.681530428258966703e-01,3.649550272138295248e-02,1.101443169270229505e-01,1.781510144322082101e-01,2.132648761282735991e-02,2.372286223091656099e-01,2.249643493498766078e-01,2.135092696953194147e-01,3.025543972125813719e-01,1.880585558984756711e-01,3.567418317033815844e-01,1.463069932216157498e-01,3.903595105363166229e-01,2.978027784871046801e-01,2.385178484175622116e-01,4.404317998162859960e-01,5.673153012506816362e-01,4.154216498281765868e-01,3.041145215542261360e-01,8.768357724706561662e-02,2.712409189655836661e-01,2.210130059222918109e-01,3.588183419488902848e-01,2.403663868485153843e-01,5.054137649553922529e-01,3.681994979175993166e-01
4.751869081596865607e-01,3.860752012356636481e-02,1.249739994501817691e-01,2.033063999320362802e-01,2.577167700546994025e-02,2.408808058942021602e-01,2.215116707596123946e-01,1.862577413808214344e-01,3.252242992361825680e-01,2.046356691046399279e-01,3.085836665708910909e-01,1.436190928220582863e-01,4.863510431541556156e-01,3.128512675157016365e-01,2.213094539027807284e-01,4.138396387750262195e-01,5.238352132262491523e-01,3.863281019680187001e-01,3.398474710352171746e-01,1.655726380153012545e-01,2.655595308008784627e-01,2.569932132837989269e-01,3.123013243675710759e-01,1.916616031480103399e-01,4.418860771321355685e-01,3.152830015492389948e-01
5.273904927809190957e-01,4.820947139638338819e-02,1.487955274457251065e-01,2.162478383092170664e-01,2.548393323441411340e-02,2.138203633783437030e-01,2.176356629678000698e-01,2.091929761158631551e-01,3.203745506527297948e-01,2.141278684757106088e-01,3.023099580216648263e-01,1.211896382419226370e-01,4.727310879447103042e-01,2.987435614027659225e-01,2.551286950293839562e-01,3.919382398825795866e-01,4.984506224892392146e-01,3.818391858004009376e-01,3.157564364299606519e-01,2.362566073813194834e-01,3.045384050083072003e-01,2.855171496065291303e-01,3.291047068285337107e-01,1.874080755046662605e-01,4.680699643603084548e-01,3.281942488978361605e-01
4.749838593187775126e-01,4.522632915773847767e-02,1.693662759452816968e-01,2.913074538323412455e-01,3.381024809256567842e-02,1.912976824560121969e-01,2.450393134860839039e-01,2.049667423927711840e-01,2.543983593389541054e-01,2.122662515578362386e-01,3.064365438364152761e-01,1.764559104197815087e-01,4.786927494018605733e-01,3.205284012193524434e-01,2.079887142733721217e-01,3.769759950540653159e-01,4.850177285854933018e-01,3.566608126376435983e-01,3.117772308062530806e-01,3.118503241905375978e-01,3.053960527614186793e-01,3.096745359194031377e-01,3.281340459605797122e-01,1.980876718667971548e-01,4.991415267514966447e-01,3.417877481929578742e-01
4.311989359226267027e-01,4.539549228791859431e-02,1.906954629605880913e-01,2.588111666406295308e-01,3.780840338404702766e-02,1.827789954391111082e-01,1.758616332529285842e-01,2.096643649654186814e-01,2.609391995457016611e-01,1.992392949332188745e-01,2.718593185565698067e-01,2.525504309142739823e-01,4.037493787955568902e-01,3.093863760888002079e-01,2.090924407059592538e-01,3.496480436456472773e-01,3.907518591726500401e-01,3.164974478414188663e-01,3.390536164549512455e-01,2.995607449559148927e-01,3.222248543903283857e-01,3.202797386003981561e-01,3.485747403517880372e-01,2.610845683821025887e-01,4.684314401834413499e-01,3.593635829724439734e-01
3.907558131390335143e-01,5.654881610646773915e-02,1.535767583304100126e-01,2.795764415066163133e-01,5.868897239027530410e-02,1.772888420917194396e-01,1.519777666632698698e-01,2.699183819977782894e-01,2.177837956069865188e-01,1.951239542036174446e-01,2.630923660767564565e-01,3.083170404086302829e-01,4.163275932022848513e-01,3.292456665625572154e-01,2.425988060026547655e-01,3.034252459075617026e-01,3.542089955487149888e-01,3.000776824863104486e-01,3.338088690715149687e-01,3.530873117106970716e-01,3.326573096733767554e-01,3.398511634851962282e-01,3.283358900103614531e-01,2.623826992460358554e-01,4.335895087898229971e-01,3.414360326820733982e-01
2.912266552247665397e-01,8.092244420344991973e-02,1.425757182847130211e-01,2.546042629722548023e-01,7.995588090349885213e-02,1.590472765751101691e-01,1.460052898594192128e-01,3.386331253258518248e-01,1.726967971358952525e-01,1.850741611649955043e-01,2.292811639982357264e-01,3.586290881877595149e-01,4.010011872648490683e-01,3.296371464836147513e-01,2.314035226838974668e-01,3.545869833448421216e-01,3.497604796996611753e-01,3.119169952428002546e-01,3.121225710833705480e-01,3.375935993872275498e-01,3.205171330360429005e-01,3.234111011688803328e-01,4.283632959290372133e-01,2.838924183703923632e-01,4.411920654757316984e-01,3.844825932583870731e-01
2.532323767442463125e-01,7.342108244805745088e-02,1.492988876070635018e-01,2.308138632516989475e-01,8.473737982952318781e-02,1.794289169894728586e-01,1.039055678800682586e-01,4.162441668907767567e-01,1.913737795142594622e-01,1.869395579061296220e-01,1.842748855992816515e-01,4.224138553679665509e-01,4.343918547548796250e-01,3.470268652407093035e-01,2.123689200223566331e-01,3.938154003988202367e-01,3.922062225406996450e-01,3.327968476539588383e-01,3.268634265342981737e-01,3.316236140028838153e-01,3.173824962167515196e-01,3.252898455846445214e-01,4.869447272228072388e-01,3.269934657171141845e-01,4.691579271354754388e-01,4.276987066917989355e-01
1.930929625331533062e-01,7.614491217563061631e-02,1.614819788544325507e-01,1.443137557156356776e-01,7.567635591551633012e-02,2.147794130664731627e-01,9.381532773368483902e-02,4.377553120798822195e-01,2.176849359160676900e-01,1.794161059989418383e-01,1.904921640876260369e-01,4.513151329535993739e-01,4.812698775000441853e-01,3.743590581804231987e-01,2.570015472450716265e-01,4.659463713343228730e-01,3.578228707077855120e-01,3.602569297623933742e-01,4.022390487393117664e-01,3.018675241251873587e-01,3.398559279173042347e-01,3.479875002606010459e-01,5.493157053403706636e-01,3.219292413629716298e-01,4.209716569892520965e-01,4.307388678975314633e-01
1.818290854220709352e-01,7.247822733850188548e-02,1.656064683130642479e-01,1.350418351685979401e-01,8.401305587873153513e-02,1.997388319313117278e-01,9.143872334324357198e-02,4.204548790556575932e-01,2.421610798104922024e-01,1.769735762512968380e-01,1.911027347912870877e-01,4.781802316404487607e-01,4.944805524295141086e-01,3.879211729537500042e-01,2.757235878248735506e-01,4.482890614398520879e-01,3.165605203632310127e-01,3.468577232093189022e-01,4.253076559752614338e-01,3.672744818997347727e-01,2.986698809773038477e-01,3.637506729507666847e-01,4.972592015184542080e-01,2.902115606909575485e-01,4.091049898842946675e-01,3.988585840312354747e-01
1.585348547209548542e-01,6.720884020668282943e-02,1.712788999220292152e-01,1.755223759525975369e-01,5.880010315306947316e-02,1.796029846541777886e-01,1.018022597802634294e-01,4.133948793704437241e-01,2.222968129424032213e-01,1.720491123002913236e-01,2.153071685968022675e-01,5.022513511029963462e-01,5.195257407904968483e-01,4.123614201634318022e-01,2.437603833622553340e-01,4.823218998474480546e-01,3.292440380773655195e-01,3.517754404290229786e-01,4.233767198581951385e-01,3.444310822560733842e-01,3.277206041854832108e-01,3.651761354332505594e-01,4.837307409262027735e-01,2.987115311508162785e-01,4.796919471236307797e-01,4.207114064002165921e-01
1.364163605672786272e-01,7.297131070291884569e-02,1.582378103188464280e-01,2.197324444052171089e-01,5.773027340531600160e-02,1.558974624583758239e-01,1.175384816509222191e-01,3.912481173312464255e-01,3.015332229235035411e-01,1.790339426404027323e-01,2.658118877754550025e-01,5.020562619479846944e-01,5.636121504040211283e-01,4.438267667091535529e-01,2.700241570005182945e-01,4.386777569881253891e-01,3.184107824998797520e-01,3.423708988295078304e-01,3.683993210518387573e-01,3.280936358780909279e-01,3.510056845614180077e-01,3.491662138304492125e-01,3.889582932055624664e-01,2.650375840089772561e-01,4.481088435745377296e-01,3.673682402630258359e-01
1.206308875138144970e-01,7.111645806369501499e-02,2.018172989873473766e-01,2.601450909268015477e-01,6.731692200896377543e-02,1.307791752748460878e-01,1.372365021777536553e-01,3.337866267547134891e-01,3.267771491173981357e-01,1.832895678694815012e-01,2.578109943840896645e-01,4.991527872061524707e-01,5.638219754626291325e-01,4.402619190176237929e-01,3.229235337205277889e-01,3.669185294792619567e-01,3.013884871977545177e-01,3.304101834658481063e-01,3.829306294878279116e-01,2.724884472828055237e-01,3.556325713858953241e-01,3.370172160521762161e-01,3.259245054853547319e-01,1.874468934400034814e-01,3.345980919148601740e-01,2.826564969467394994e-01
1.269959480984855504e-01,9.063745169582793082e-02,2.172550575265649597e-01,2.863341019500770801e-01,8.667505325397373284e-02,8.111616645121806635e-02,1.281725866768159139e-01,3.375532209364625058e-01,3.098097895123949064e-01,1.849499306779801011e-01,2.526278632556963055e-01,4.342340106090539220e-01,6.012816519569554874e-01,4.293811752739019050e-01,3.249087373522275835e-01,3.529369277071090494e-01,3.095774281078241819e-01,3.291410310557202901e-01,2.843954559152983563e-01,2.204956377032239456e-01,3.452593763518443382e-01,2.833834899901221949e-01,2.912813669863119626e-01,2.464782183732062149e-01,3.635922853765258256e-01,3.004506235786812973e-01
1.120990834306194728e-01,8.911251055289852452e-02,2.509971963049881793e-01,3.289731744350944953e-01,7.618282503588798271e-02,7.253434630703736730e-02,1.370845223805382262e-01,3.044454715665487754e-01,3.010776061584657382e-01,1.858340817968976433e-01,2.799966684276846141e-01,4.461093314060811110e-01,6.255894567542427120e-01,4.505651521960028494e-01,3.416264958348740888e-01,4.001211998624711330e-01,3.307391762982007100e-01,3.574956239985153661e-01,2.454946665099392022e-01,1.921341148122603926e-01,3.561522413661158959e-01,2.645936742294385247e-01,2.792816497401567344e-01,1.910483869672759683e-01,3.283542064036424901e-01,2.662280810370250550e-01
1.243284471585610618e-01,7.821703691034746775e-02,2.928255993041585237e-01,2.803958715523622303e-01,7.467898983021212245e-02,7.624494284915499243e-02,1.466749114743556848e-01,2.200225422870442371e-01,4.072116883805271814e-01,1.889555588607470804e-01,2.756187523172400344e-01,4.305380686346865216e-01,6.091655989092004120e-01,4.384408066203756005e-01,3.746635394963611643e-01,4.060020966766572093e-01,3.115992298796648186e-01,3.640882886842277677e-01,2.609392623912348830e-01,1.431570621185503656e-01,3.264068196443922210e-01,2.435010480513924991e-01,2.884367868225566900e-01,2.050074568429408883e-01,2.709994197420279027e-01,2.548145544691751696e-01
1.211909472263791032e-01,4.814966206024191842e-02,2.984293963058242127e-01,2.304468327595136645e-01,5.335091266938078725e-02,9.510709630861598207e-02,1.192701058371525846e-01,2.106946332905611230e-01,3.357675355920598514e-01,1.680452357833032151e-01,2.583533610372903411e-01,4.268550605589730429e-01,5.340245306799353830e-01,4.064109840920662187e-01,3.870557366355889539e-01,4.029432655727049339e-01,2.751621102090197613e-01,3.550537041391045867e-01,3.108238961151211788e-01,9.211574862217197790e-02,3.495953759405381334e-01,2.508450068926104115e-01,2.953186520661553738e-01,2.764520648359727883e-01,3.499961327107520281e-01,3.072556165376267301e-01
1.063722372835208263e-01,4.992238702561371116e-02,2.283565303382197043e-01,1.955784051730187767e-01,4.107526078862396013e-02,9.711786259360088991e-02,1.092712766340884628e-01,2.016241764197502506e-01,2.626887906208800194e-01,1.435563252085907127e-01,3.500870124033156339e-01,3.872176636905528824e-01,5.576962025437580683e-01,4.316669595458755282e-01,4.242940469983132457e-01,4.658988157420210774e-01,2.254178826386308288e-01,3.718702484596550506e-01,2.933050444532945278e-01,8.575181953789226541e-02,3.095319969174482599e-01,2.295296203028783510e-01,3.045299816731137921e-01,3.457039950598215228e-01,4.004810814529989327e-01,3.502383527286447307e-01
9.905790421872140428e-02,4.696643685553194419e-02,1.813955293659741952e-01,1.860944662620305223e-01,2.367961150471913426e-02,1.196288292865986536e-01,1.053053430750772179e-01,1.944945438902358492e-01,2.874347786537875260e-01,1.382286047902973880e-01,4.283293275882243956e-01,4.160780089854256292e-01,5.535706617255108375e-01,4.659926660997202319e-01,4.505871738438411711e-01,4.622813524831620446e-01,2.825798358950109557e-01,3.984827874073380571e-01,3.261059566355314354e-01,8.617605291610211382e-02,2.847559963629613944e-01,2.323460019715316294e-01,2.923926722553034097e-01,3.163710016577894746e-01,3.319028519520557663e-01,3.135555086217161613e-01
1.212260340724228003e-01,4.598783356993463300e-02,1.262878599304300964e-01,1.831393585154442449e-01,2.401995242967860239e-02,1.368902297730841267e-01,1.006249201584601821e-01,2.098512535804712142e-01,2.748844496410278171e-01,1.358790990745503968e-01,4.456183595269557207e-01,3.836918427958629363e-01,5.378817855150067606e-01,4.557306626126084725e-01,4.909050705909393519e-01,4.569362010951160125e-01,3.317982641471814986e-01,4.265465119444122877e-01,3.238376065302119855e-01,4.512250516049966936e-02,2.999213965536753901e-01,2.229605027481290358e-01,2.843189090833760924e-01,3.794977425134412607e-01,3.886646415968890156e-01,3.508270977312354932e-01
8.887491240281306104e-02,4.901081803656648361e-02,7.512838236890324872e-02,1.791569078305332852e-01,2.385583305382095107e-02,1.749783980672844907e-01,1.075239291773183170e-01,2.273415886695751564e-01,1.452424000864624420e-01,1.190125744103641831e-01,4.820461221846116251e-01,3.680069229161659905e-01,5.879968800181764044e-01,4.793499750396513215e-01,5.121885844204470128e-01,4.368483870214469045e-01,3.191147139989155557e-01,4.227172284802698243e-01,2.980825063224329941e-01,8.285703309861176813e-02,2.911406948045083820e-01,2.240267447418510527e-01,2.701701436901878250e-01,4.207049160368093732e-01,3.699374998927240088e-01,3.536041865399071060e-01
